player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi,NB_stat,P_nb,alpha_hat,nb_defined,reject_nb
Kylar,Nuke,82,3.8780487804878048,1.2376737324326423,100.25157232704403,0.14471815825449863,7.801235993430937,0.16753546843377184,7,0,0,7.934942527285665,0.15985770716481293,0.0612869372939518,1,0.0
cJ dA K1nG,Ancient,89,5.449438202247191,1.4680880974695412,129.1917525773196,0.005615279402433596,8.098381764511096,0.230983876608926,8,1,0,4.843927987447471,0.5639809139767697,0.08589657871090547,1,0.0
cJ dA K1nG,Inferno,42,5.023809523809524,1.7233845798173624,70.65876777251185,0.00543894973221934,25.159679834654458,0.00012978174786475492,7,1,1,19.246042511411733,0.001729467492769028,0.14399124337596783,1,1.0
cJ dA K1nG,Mirage,84,5.178571428571429,1.4106356460324059,117.08275862068969,0.01633958111174507,6.168892854811244,0.40453917492023517,8,1,0,1.7737858063983178,0.9712942674727058,0.0792951592338439,1,0.0
SENER1,Ancient,86,6.674418604651163,1.4434105349456856,122.68989547038328,0.009380813764021606,13.741721469266164,0.055970457038671415,9,1,0,14.032222366307352,0.08092940873962132,0.06643433101973685,1,0.0
SENER1,Dust2,46,7.3478260869565215,2.0336620644312946,91.51479289940825,0.00010317524303466729,5.880582939978642,0.4366994871567511,8,1,0,8.501128986209189,0.290482526509072,0.14067590225988033,1,0.0
SENER1,Mirage,86,5.046511627906977,1.3516942260775275,114.89400921658985,0.03415283595480917,11.230204025065838,0.08151699010573717,8,1,0,5.219335078206653,0.5160053079352345,0.069690560927805,1,0.0
buda,Ancient,71,6.126760563380282,1.3893596059113296,97.25517241379306,0.03460569888975817,5.594307718527912,0.47013240922548116,8,1,0,2.749071856413069,0.9072046905743891,0.06355064832115953,1,0.0
buda,Dust2,52,5.0576923076923075,1.654737940803698,84.39163498098858,0.004525597749366197,7.255972884569324,0.2022886684858279,7,1,0,6.223319362894243,0.28509151496805885,0.1294538894364726,1,0.0
buda,Mirage,55,5.054545454545455,1.6077804423128166,86.82014388489209,0.006132150457519511,2.368737173729461,0.7961204896677515,7,1,0,2.1285510006150616,0.8310868500339197,0.12024433211224789,1,0.0
buda,Nuke,67,4.2388059701492535,0.822769953051643,54.302816901408434,0.30470886991100066,2.582243628088034,0.7640612598363328,7,0,0,,,,0,
AGL,Dust2,44,5.545454545454546,1.5974075486084631,68.68852459016392,0.015335021837813007,9.274023502107035,0.05460348025507093,6,1,0,9.090407280213093,0.1055119978771359,0.107729230076936,1,0.0
Infinite,Ancient,50,6.3,1.77680596047943,87.06349206349206,0.0013279469195643016,9.772657202533704,0.1345581959937435,8,1,0,3.968220084209707,0.7834304850624816,0.12330253340943334,1,0.0
Infinite,Anubis,42,5.738095238095238,1.7602469385689707,72.17012448132779,0.003780382748955884,12.55397828519741,0.02793696798513445,7,1,1,6.374789852710807,0.3825406649456606,0.13249116771741395,1,0.0
Infinite,Mirage,76,4.934210526315789,1.00704,75.52799999999999,0.9223721338881834,10.767453573027511,0.05619069865548376,7,0,0,10.767764715438526,0.029301811896002044,0.0014267733333333068,1,1.0
Infinite,Nuke,43,4.441860465116279,1.2789827973074046,53.71727748691099,0.21236662012539792,2.796243820641342,0.5924812709547902,6,0,0,1.9601350063914122,0.5807219228847063,0.06280764546711202,1,0.0
noway,Anubis,78,5.089743589743589,1.1644803559161239,89.66498740554154,0.30654577602195004,8.745200470568598,0.1884230135204003,8,0,0,8.86395156913898,0.11461527505276839,0.03231603970140468,1,0.0
noway,Dust2,98,4.755102040816326,1.118977036414318,108.54077253218884,0.39796757619096645,2.615212332390791,0.8553572980061839,8,0,0,3.6326262774811258,0.7262488429585987,0.025020921821036816,1,0.0
noway,Inferno,106,5.160377358490566,1.4178984939496826,148.87934186471668,0.006317305230902128,4.1288292154572295,0.659247209314825,8,1,0,10.061621104596416,0.1851082688847012,0.08098215787690377,1,0.0
noway,Mirage,135,4.940740740740741,1.2076349884759112,161.8230884557721,0.10215797824280955,14.364786729933144,0.04506086000764178,9,0,1,13.417879118245432,0.06255815029027889,0.042025072630056996,1,0.0
noway,Nuke,134,4.014925373134329,1.0411717024904268,138.47583643122675,0.7098948398930455,4.119530408642854,0.6605044776436366,8,0,0,4.5651314005508805,0.4712166567044904,0.010254661958582116,1,0.0
innocent,Ancient,98,6.73469387755102,1.3518275538894096,131.12727272727273,0.02400636176015969,8.683332125857635,0.2761979880162455,9,1,0,5.957853190384665,0.6519530955980528,0.052241061032063836,1,0.0
innocent,Anubis,56,5.571428571428571,1.3305361305361307,73.17948717948718,0.1021659570190895,3.3438039399339687,0.6471422853337178,7,0,0,7.832861053238557,0.16569072856920036,0.059326997788536284,1,0.0
innocent,Dust2,59,6.610169491525424,1.3511936339522548,78.36923076923077,0.07727098492083477,2.0953296288014376,0.9107255583377989,8,0,0,4.389315163807432,0.6241466305572225,0.05312929334149495,1,0.0
innocent,Mirage,73,5.493150684931507,1.3963009143807148,100.53366583541145,0.029642115939261932,8.408346956771558,0.2096866017451387,8,1,0,5.9624494672734425,0.4274096607474117,0.07214455548576601,1,0.0
innocent,Nuke,98,4.6020408163265305,1.2219580771252887,118.529933481153,0.13588174734460337,3.471283903291985,0.7477862463483673,8,0,0,0.7769669183132075,0.9926770734934566,0.048230358222346545,1,0.0
Gizmy,Ancient,112,5.785714285714286,1.2034256478700924,133.58024691358025,0.14224747773653235,5.816639893259023,0.5613152866966941,9,0,0,4.002637610608697,0.7794735565317295,0.03515998852075671,1,0.0
Gizmy,Anubis,56,6.125,1.4786641929499071,81.3265306122449,0.024104565320901345,12.046979834142286,0.06092891103239832,8,1,0,13.0858560437857,0.04169262618262484,0.07814925599182158,1,1.0
Gizmy,Dust2,93,6.967741935483871,1.4365942028985508,132.16666666666669,0.007757997907351445,16.309488390286674,0.02243444447801545,9,1,1,14.589881913317237,0.06762796033163278,0.0626593531937735,1,0.0
Gizmy,Mirage,109,5.440366972477064,1.3630316657298107,147.20741989881955,0.014531435919143009,2.3953131844524234,0.9347716746583005,9,1,0,1.2367531183362226,0.9900558992542132,0.06672926064848121,1,0.0
Gizmy,Nuke,140,5.385714285714286,1.3453809896379978,187.00795755968167,0.008269984062753208,21.15917553114479,0.003541569020138178,9,1,1,17.16445583676065,0.028441450853299112,0.06412909621925686,1,1.0
synyx,Ancient,114,5.280701754385965,1.2987975185958311,146.76411960132893,0.03590611444558474,6.012677604838069,0.421771425775051,8,1,0,2.9383091587187984,0.8906498627403577,0.05658291880386171,1,0.0
synyx,Anubis,64,5.28125,1.3372781065088757,84.24852071005917,0.07637625951367193,5.987197487962638,0.4246257590621676,8,0,0,5.393698297320367,0.36974307605584966,0.06386331010818949,1,0.0
synyx,Dust2,93,4.989247311827957,1.3659576461769118,125.66810344827589,0.022677374871683552,3.9356173685121485,0.685388899348754,8,1,0,6.303033033800841,0.5048446290244273,0.07334926960011379,1,0.0
synyx,Inferno,47,5.23404255319149,1.1231884057971016,51.666666666666664,0.5241055413305628,4.896479537766334,0.2980852141112334,6,0,0,5.98267043322018,0.2004461992955613,0.023535996229527515,1,0.0
synyx,Mirage,95,4.505263157894737,1.1044939351759797,103.82242990654208,0.45864637271980563,2.1737204569778106,0.903048161715525,8,0,0,2.2672815022203054,0.8110601461352261,0.0231937472937338,1,0.0
synyx,Nuke,76,4.0131578947368425,1.0598032786885245,79.48524590163935,0.679339216021715,4.451930938930943,0.4863405601603681,7,0,0,4.3170260113310075,0.36479794404265,0.014901800591238922,1,0.0
Bwills,Ancient,57,5.894736842105263,1.3794642857142858,77.25,0.06290077890885082,6.948608779648846,0.22449048355066786,7,0,0,9.445292875149217,0.15004016620397442,0.06437340561224492,1,0.0
Bwills,Mirage,50,5.36,1.5135546756015839,74.16417910447761,0.02330164870959772,2.1702477965399924,0.704479799801354,6,1,0,4.035867311469118,0.5442635844686519,0.09581243947790744,1,0.0
xureba,Ancient,79,5.518987341772152,1.2816396142084217,99.9678899082569,0.09517294025962583,5.391954256518013,0.49461046355343596,8,0,0,6.892347873793587,0.33091772521232476,0.051031031014828684,1,0.0
xureba,Anubis,69,5.304347826086956,1.1771938283510128,80.04918032786887,0.30103680246179276,7.732426979742467,0.2583690978105711,8,0,0,5.99286777812684,0.3069135334419943,0.033405393869453216,1,0.0
xureba,Dust2,91,5.406593406593407,1.3521680216802168,121.69512195121952,0.029299759623353742,8.566424554368801,0.1994700374758869,8,1,0,8.024860055101813,0.23628764824186343,0.06513676823760108,1,0.0
xureba,Inferno,60,4.416666666666667,1.2225775503677645,72.1320754716981,0.2341746242872737,2.2317304006840923,0.6932244896795708,6,0,0,4.281752076464046,0.50960376748942,0.0503949170643995,1,0.0
xureba,Mirage,83,5.27710843373494,0.8010357500835285,65.68493150684932,0.18787691953372626,7.742392861505536,0.2575902909151481,8,0,0,,,,0,
xureba,Nuke,60,3.9,1.2837896566710125,75.74358974358974,0.13998025745501352,3.6965122845922913,0.5938830715391271,7,0,0,1.4371533109788348,0.8377125695243858,0.07276657863359295,1,0.0
ADDICT,Inferno,45,5.666666666666667,1.7085561497326203,75.17647058823529,0.004714561640334744,9.713187113432726,0.08378202994882779,7,1,0,4.278532764126039,0.6390399124923707,0.12503932054105063,1,0.0
ADDICT,Mirage,66,4.803030303030303,1.5388983256491142,100.02839116719244,0.006856986342313036,6.093647039778176,0.297213034941681,7,1,0,6.070308215338465,0.415360412390067,0.11219965139697649,1,0.0
Leomonster,Ancient,94,5.308510638297872,1.5273773353157931,142.04609218436877,0.001608180358674912,11.967803725986435,0.06269092997250506,8,1,0,1.222845742823996,0.990391331331653,0.09934563029996905,1,0.0
Leomonster,Dust2,72,5.666666666666667,1.1184755592377797,79.41176470588236,0.462184374080014,6.374882775294871,0.38253092265114164,8,0,0,9.43893850098614,0.15035549389406966,0.020907451630196406,1,0.0
Leomonster,Inferno,66,5.696969696969697,1.3338788870703764,86.70212765957446,0.07471573297844286,10.069201703533281,0.12176787354464896,8,0,0,9.178080789196489,0.16380785433113296,0.05860640039001286,1,0.0
Leomonster,Mirage,68,5.014705882352941,1.3303716023985646,89.13489736070383,0.07331016939175386,5.686900522638745,0.3378863688022527,7,0,0,7.601090763142285,0.17963396403889034,0.06588055414399528,1,0.0
Leomonster,Nuke,82,4.341463414634147,1.121653488694687,90.85393258426964,0.4255920494431793,4.42412813568499,0.6194806524673326,8,0,0,4.526500751482421,0.4763455776860144,0.028021309193720024,1,0.0
Kvem,Ancient,72,6.375,1.323115161557581,93.94117647058823,0.07115935447789248,8.073055482877852,0.23279980029444494,8,0,0,5.515886269677521,0.5972683831083292,0.05068473122471857,1,0.0
Kvem,Anubis,57,5.228070175438597,1.1409395973154361,63.89261744966443,0.43791930395775364,4.622916290576759,0.4636079491684121,7,0,0,9.025411489693612,0.1080548617850921,0.026958245124093495,1,0.0
Kvem,Dust2,73,6.301369863013699,1.16237922705314,83.69130434782608,0.32663615217312614,4.086982904257034,0.6649063955711978,8,0,0,5.537663883994735,0.47691625227929146,0.02576887733669394,1,0.0
Kvem,Inferno,54,5.703703703703703,1.3736829208527324,72.80519480519482,0.07366763826237277,1.7483675568677626,0.8827508092553769,7,0,0,1.669683882565636,0.9474376454758591,0.06551583677288166,1,0.0
Kvem,Mirage,108,5.703703703703703,1.5345308896710768,164.1948051948052,0.0006343441745220422,10.094393328314993,0.18328709810303526,9,1,0,3.759991757509463,0.8781026364352947,0.09371645468259139,1,0.0
Kvem,Nuke,46,4.434782608695652,1.2793028322440088,57.568627450980394,0.19801758982141057,0.8795552106349674,0.9274754587600331,6,0,0,2.5106273743662544,0.47337354009530175,0.06298005040796277,1,0.0
Cabbi,Ancient,136,5.073529411764706,1.2048953301127214,162.6608695652174,0.10514734860512848,1.7730862052262384,0.9713263753359017,9,0,0,1.8071534576273456,0.9697391372011934,0.04038516651497117,1,0.0
Cabbi,Anubis,89,4.224719101123595,1.090727756286267,95.9840425531915,0.5257963105094737,7.40693800057673,0.2848465131511683,8,0,0,7.246006509224619,0.20297793896525007,0.021475452950738737,1,0.0
Cabbi,Inferno,102,5.186274509803922,1.3276872110651516,134.0964083175803,0.030788651770895934,6.699490225598097,0.3495342037635925,8,1,0,4.198558354871744,0.756644458214234,0.06318354542277027,1,0.0
Cabbi,Mirage,156,4.4743589743589745,1.2182641648950918,188.83094555873922,0.06659719923722504,3.5201980884444435,0.833081516008537,9,0,0,2.220211985455821,0.8983726857724841,0.048781102755923074,1,0.0
Cabbi,Nuke,230,3.8521739130434782,1.2253886265734821,280.61399548532734,0.022500493471586117,8.532847379821492,0.2016045093533164,8,1,0,5.451212561840627,0.6050748981165868,0.05850946288024929,1,0.0
Cjoffo,Anubis,221,4.294117647058823,1.1409713574097133,251.01369863013696,0.1482663174393933,3.3555044577686313,0.850284941135633,9,0,0,4.178183389704054,0.6525775119848145,0.03282894624609765,1,0.0
Cjoffo,Dust2,110,4.663636363636364,1.346656651823238,146.78557504873294,0.01848290040183381,15.064678828310221,0.03517919686669838,9,1,1,7.906974210267666,0.24499816609703873,0.07433183567359879,1,0.0
Cjoffo,Inferno,159,3.748427672955975,1.2527397842154449,197.93288590604027,0.03419942621398002,3.785109533320478,0.705729949128461,8,1,0,2.835360247822481,0.8292090691503498,0.0674255464601606,1,0.0
Cjoffo,Mirage,174,4.522988505747127,1.3794757291536603,238.64930114358324,0.0013922400593446935,23.663281929100314,0.001305426920505602,9,1,1,12.498432308122535,0.08531375017936091,0.08389933528937345,1,0.0
Cjoffo,Nuke,175,4.12,1.5099877245843096,262.7378640776699,3.162538772026707e-05,10.110731724764573,0.1200656545453715,8,1,0,8.320344797214322,0.40281984573731355,0.12378342829716255,1,0.0
Salazar,Dust2,70,4.2,0.8253968253968251,56.95238095238094,0.30089282972027026,19.848190176014956,0.0013344080511620863,7,0,1,,,,0,
Salazar,Mirage,46,4.173913043478261,1.3768518518518518,61.95833333333333,0.09478783273992866,7.056698740748536,0.13292212152832994,6,0,0,6.617016918372574,0.15756508308740716,0.09028742283950617,1,0.0
Salazar,Nuke,57,4.5964912280701755,1.0866957470010905,60.854961832061065,0.61094024196028,3.142636139726657,0.6780062839273953,7,0,0,2.6791826498336095,0.6128622650430016,0.0188612884697029,1,0.0
